CustomerID,Recency,Frequency,Monetary,R,F,M,RMF,customer_type
13005.0,174,26,513.6999999999999,4,3,3,10,Silver
13006.0,57,4,81.57,3,4,4,11,Bronze
13008.0,324,14,229.47000000000003,4,4,4,12,Bronze
13011.0,373,3,50.550000000000004,4,4,4,12,Bronze
13012.0,10,88,1646.84,1,2,2,5,Platinum
13013.0,2,219,4810.94,1,1,1,3,Platinum
13014.0,11,109,3466.2799999999997,1,1,1,3,Platinum
13015.0,54,175,3339.6400000000003,3,1,1,5,Platinum
13016.0,74,47,789.8899999999999,3,2,2,7,Gold
13017.0,8,1,204.0,1,4,4,9,Silver
13018.0,17,458,7277.700000000001,1,1,1,3,Platinum
13021.0,5,131,2616.38,1,1,1,3,Platinum
13023.0,65,40,689.9000000000001,3,3,2,8,Gold
13026.0,2,40,975.36,1,3,2,6,Gold
13027.0,114,26,6912.0,3,3,1,7,Gold
13028.0,23,45,661.3200000000002,2,2,3,7,Gold
13029.0,31,10,1247.5,2,4,2,8,Gold
13030.0,12,92,752.4399999999999,1,2,2,5,Platinum
13032.0,53,71,1010.1800000000002,3,2,2,7,Gold
13033.0,358,11,190.54999999999998,4,4,4,12,Bronze
13034.0,55,37,642.7700000000001,3,3,3,9,Silver
13035.0,74,27,921.88,3,3,2,8,Gold
13037.0,139,48,881.07,3,2,2,7,Gold
13038.0,81,28,908.46,3,3,2,8,Gold
13040.0,9,43,676.99,1,2,2,5,Platinum
13043.0,274,13,516.4200000000001,4,4,3,11,Bronze
13044.0,292,33,560.47,4,3,3,10,Silver
13045.0,100,18,305.28,3,3,4,10,Silver
13046.0,31,35,629.31,2,3,3,8,Gold
13047.0,32,172,3237.54,2,1,1,4,Platinum
13048.0,15,135,1819.4099999999999,1,1,1,3,Platinum
13049.0,65,14,656.6800000000002,3,4,3,10,Silver
13050.0,15,403,5836.860000000001,1,1,1,3,Platinum
13052.0,213,18,348.15000000000003,4,3,3,10,Silver
13055.0,79,76,1214.41,3,2,2,7,Gold
13058.0,25,8,271.4,2,4,4,10,Silver
13059.0,250,8,183.4,4,4,4,12,Bronze
13060.0,254,15,307.53000000000003,4,4,3,11,Bronze
13061.0,73,10,248.61,3,4,4,11,Bronze
13062.0,192,11,346.98,4,4,3,11,Bronze
13064.0,13,68,1105.5900000000001,1,2,2,5,Platinum
13065.0,374,14,205.85999999999999,4,4,4,12,Bronze
13066.0,25,48,470.79999999999995,2,2,3,7,Gold
13067.0,83,15,115.46000000000001,3,4,4,11,Bronze
13068.0,11,2,344.0,1,4,3,8,Gold
13069.0,1,424,4431.4400000000005,1,1,1,3,Platinum
13070.0,193,9,228.8,4,4,4,12,Bronze
13072.0,267,7,177.14999999999998,4,4,4,12,Bronze
13075.0,130,22,919.6100000000001,3,3,2,8,Gold
13077.0,2,111,728.0200000000001,1,1,2,4,Platinum
13078.0,4,358,12627.939999999999,1,1,1,3,Platinum
13079.0,5,6,220.09999999999997,1,4,4,9,Silver
13080.0,180,6,58.08,4,4,4,12,Bronze
13081.0,12,1024,28337.379999999997,1,1,1,3,Platinum
13082.0,127,73,3613.6299999999997,3,2,1,6,Gold
13083.0,5,18,303.75,1,3,4,8,Gold
13085.0,158,22,416.08000000000004,4,3,3,10,Silver
13089.0,3,1814,58762.08,1,1,1,3,Platinum
13090.0,9,155,8910.819999999998,1,1,1,3,Platinum
13091.0,29,21,345.82000000000005,2,3,3,8,Gold
13092.0,71,25,477.83000000000004,3,3,3,9,Silver
13093.0,276,159,7832.470000000001,4,1,1,6,Gold
13094.0,22,24,1927.3200000000002,2,3,1,6,Gold
13095.0,71,6,74.4,3,4,4,11,Bronze
13097.0,33,421,6003.22,2,1,1,4,Platinum
13098.0,2,572,28882.44,1,1,1,3,Platinum
13099.0,100,1,207.35999999999999,3,4,4,11,Bronze
13101.0,235,8,101.19,4,4,4,12,Bronze
13102.0,2,304,6424.089999999999,1,1,1,3,Platinum
13103.0,40,8,243.94,2,4,4,10,Silver
13104.0,4,20,1098.48,1,3,2,6,Gold
13106.0,134,1,76.5,3,4,4,11,Bronze
13107.0,45,58,1531.6200000000003,2,2,2,6,Gold
13108.0,373,10,350.05999999999995,4,4,3,11,Bronze
13109.0,60,47,786.54,3,2,2,7,Gold
13110.0,32,145,1488.67,2,1,2,5,Platinum
13113.0,1,200,12245.96,1,1,1,3,Platinum
13115.0,12,120,2294.7799999999997,1,1,1,3,Platinum
13116.0,139,30,501.14,3,3,3,9,Silver
13117.0,22,76,984.9100000000001,2,2,2,6,Gold
13118.0,20,79,1197.81,2,2,2,6,Gold
13120.0,239,1,30.599999999999998,4,4,4,12,Bronze
13121.0,270,50,283.72999999999996,4,2,4,10,Silver
13122.0,95,55,922.39,3,2,2,7,Gold
13124.0,90,222,3756.33,3,1,1,5,Platinum
13126.0,5,140,2099.64,1,1,1,3,Platinum
13127.0,78,15,259.16999999999996,3,4,4,11,Bronze
13130.0,95,2,64.0,3,4,4,11,Bronze
13131.0,24,44,1073.2999999999997,2,2,2,6,Gold
13132.0,262,3,77.3,4,4,4,12,Bronze
13133.0,274,7,109.80000000000001,4,4,4,12,Bronze
13134.0,86,98,1793.5800000000002,3,2,1,6,Gold
13135.0,197,1,3096.0,4,4,1,9,Silver
13136.0,57,127,2607.6099999999997,3,1,1,5,Platinum
13137.0,11,687,3603.29,1,1,1,3,Platinum
13138.0,23,63,962.39,2,2,2,6,Gold
13139.0,17,170,5064.9400000000005,1,1,1,3,Platinum
13140.0,109,45,422.47,3,2,3,8,Gold
13141.0,85,135,2388.75,3,1,1,5,Platinum
13142.0,20,23,307.0899999999999,2,3,3,8,Gold
13144.0,333,3,110.94999999999999,4,4,4,12,Bronze
13145.0,40,6,618.52,2,4,3,9,Silver
13146.0,27,17,228.91,2,4,4,10,Silver
13147.0,11,4,712.8000000000001,1,4,2,7,Gold
13148.0,30,312,3683.26,2,1,1,4,Platinum
13149.0,15,86,1676.0600000000002,1,2,1,4,Platinum
13151.0,296,74,1257.8700000000003,4,2,2,8,Gold
13153.0,6,15,486.22,1,4,3,8,Gold
13155.0,34,85,971.7600000000002,2,2,2,6,Gold
13157.0,50,87,1741.2199999999998,2,2,1,5,Platinum
13158.0,95,79,1201.06,3,2,2,7,Gold
13159.0,9,120,1429.3500000000001,1,1,2,4,Platinum
13160.0,23,4,91.8,2,4,4,10,Silver
13161.0,314,8,112.75,4,4,4,12,Bronze
13162.0,123,79,1688.2899999999997,3,2,1,6,Gold
13165.0,47,42,1021.48,2,2,2,6,Gold
13166.0,284,41,417.20000000000005,4,3,3,10,Silver
13167.0,19,65,791.3299999999999,2,2,2,6,Gold
13168.0,37,126,1299.5900000000001,2,1,2,5,Platinum
13169.0,64,13,712.88,3,4,2,9,Silver
13170.0,27,30,108.81,2,3,4,9,Silver
13171.0,22,46,468.40999999999997,2,2,3,7,Gold
13173.0,5,43,353.65000000000003,1,2,3,6,Gold
13174.0,17,293,2742.8200000000006,1,1,1,3,Platinum
13176.0,47,67,481.49000000000007,2,2,3,7,Gold
13177.0,65,17,282.45,3,4,4,11,Bronze
13178.0,27,265,5725.469999999999,2,1,1,4,Platinum
13182.0,46,11,121.18,2,4,4,10,Silver
13183.0,8,94,3957.7800000000007,1,2,1,4,Platinum
13184.0,15,179,1668.95,1,1,1,3,Platinum
13185.0,268,1,71.4,4,4,4,12,Bronze
13186.0,40,79,1575.89,2,2,2,6,Gold
13187.0,338,37,236.01999999999998,4,3,4,11,Bronze
13188.0,12,2,114.60000000000001,1,4,4,9,Silver
13189.0,19,29,260.67999999999995,2,3,4,9,Silver
13192.0,96,63,911.9400000000002,3,2,2,7,Gold
13193.0,62,25,112.08,3,3,4,10,Silver
13194.0,136,3,60.7,3,4,4,11,Bronze
13196.0,12,110,1797.78,1,1,1,3,Platinum
13198.0,11,226,3401.24,1,1,1,3,Platinum
13199.0,4,119,9817.119999999999,1,1,1,3,Platinum
13200.0,20,46,870.0900000000001,2,2,2,6,Gold
13203.0,10,57,869.4599999999999,1,2,2,5,Platinum
13207.0,16,8,250.26000000000002,1,4,4,9,Silver
13208.0,59,148,1217.6499999999999,3,1,2,6,Gold
13209.0,31,321,5891.61,2,1,1,4,Platinum
13210.0,94,22,353.48,3,3,3,9,Silver
13211.0,11,55,1095.4199999999996,1,2,2,5,Platinum
13212.0,20,141,786.83,2,1,2,5,Platinum
13213.0,57,90,1520.58,3,2,2,7,Gold
13216.0,268,5,333.74,4,4,3,11,Bronze
13217.0,123,4,533.98,3,4,3,10,Silver
13218.0,128,5,62.64,3,4,4,11,Bronze
13220.0,79,21,819.29,3,3,2,8,Gold
13221.0,241,66,847.4100000000001,4,2,2,8,Gold
13223.0,201,5,163.20000000000002,4,4,4,12,Bronze
13224.0,61,108,2155.9499999999994,3,1,1,5,Platinum
13225.0,4,32,6463.84,1,3,1,5,Platinum
13226.0,274,16,108.21,4,4,4,12,Bronze
13227.0,202,9,257.7,4,4,4,12,Bronze
13228.0,82,2,358.0,3,4,3,10,Silver
13229.0,226,10,160.95,4,4,4,12,Bronze
13230.0,5,587,2755.6299999999997,1,1,1,3,Platinum
13232.0,13,202,1328.35,1,1,2,4,Platinum
13233.0,75,43,605.1199999999999,3,2,3,8,Gold
13235.0,213,58,1031.0700000000002,4,2,2,8,Gold
13236.0,25,36,744.85,2,3,2,7,Gold
13238.0,18,31,700.7299999999999,1,3,2,6,Gold
13239.0,262,21,329.56,4,3,3,10,Silver
13240.0,97,67,663.6500000000001,3,2,3,8,Gold
13242.0,113,13,270.40000000000003,3,4,4,11,Bronze
13243.0,204,57,585.12,4,2,3,9,Silver
13244.0,93,27,121.74,3,3,4,10,Silver
13245.0,51,16,430.5,2,4,3,9,Silver
13246.0,19,136,1961.52,2,1,1,4,Platinum
13247.0,18,25,501.11999999999995,1,3,3,7,Gold
13248.0,125,26,465.67999999999995,3,3,3,9,Silver
13249.0,93,23,711.41,3,3,2,8,Gold
13253.0,157,36,1030.3999999999999,4,3,2,9,Silver
13255.0,10,13,399.51,1,4,3,8,Gold
13258.0,12,36,672.83,1,3,2,6,Gold
13259.0,62,81,283.18,3,2,4,9,Silver
13260.0,62,8,557.62,3,4,3,10,Silver
13261.0,269,9,944.1,4,4,2,10,Silver
13262.0,264,11,200.29,4,4,4,12,Bronze
13263.0,2,1667,7436.93,1,1,1,3,Platinum
13265.0,54,90,2092.6600000000003,3,2,1,6,Gold
13266.0,12,187,3834.26,1,1,1,3,Platinum
13267.0,3,211,4521.49,1,1,1,3,Platinum
13268.0,18,433,3174.75,1,1,1,3,Platinum
13269.0,2,315,5343.280000000001,1,1,1,3,Platinum
13270.0,367,1,590.0,4,4,3,11,Bronze
13271.0,38,87,211.48999999999992,2,2,4,8,Gold
13272.0,32,15,276.56000000000006,2,4,4,10,Silver
13273.0,114,16,138.98,3,4,4,11,Bronze
13276.0,64,30,590.93,3,3,3,9,Silver
13277.0,16,8,258.4,1,4,4,9,Silver
13278.0,41,46,542.73,2,2,3,7,Gold
13279.0,79,9,137.75,3,4,4,11,Bronze
13280.0,123,82,798.46,3,2,2,7,Gold
13282.0,19,37,1132.14,2,3,2,7,Gold
13283.0,60,7,93.66,3,4,4,11,Bronze
13284.0,331,13,201.19,4,4,4,12,Bronze
13285.0,24,187,2709.1200000000003,2,1,1,4,Platinum
13291.0,156,42,361.11,4,2,3,9,Silver
13292.0,39,31,578.9399999999999,2,3,3,8,Gold
13294.0,190,54,873.74,4,2,2,8,Gold
13295.0,360,10,201.2,4,4,4,12,Bronze
13296.0,138,5,87.4,3,4,4,11,Bronze
13297.0,8,59,2089.85,1,2,1,4,Platinum
13298.0,2,2,360.0,1,4,3,8,Gold
13299.0,269,5,142.5,4,4,4,12,Bronze
13300.0,170,20,371.89,4,3,3,10,Silver
13301.0,104,81,618.09,3,2,3,8,Gold
13302.0,156,1,63.75,4,4,4,12,Bronze
13304.0,352,21,300.41999999999996,4,3,4,11,Bronze
13305.0,5,81,2000.8599999999997,1,2,1,4,Platinum
13307.0,121,1,15.0,3,4,4,11,Bronze
13308.0,23,54,1385.51,2,2,2,6,Gold
13309.0,8,107,1456.79,1,1,2,4,Platinum
13310.0,29,72,1132.0300000000002,2,2,2,6,Gold
13311.0,5,26,598.57,1,3,3,7,Gold
13313.0,23,78,1555.32,2,2,2,6,Gold
13314.0,2,62,775.94,1,2,2,5,Platinum
13316.0,38,86,5732.93,2,2,1,5,Platinum
13317.0,67,124,2273.6800000000003,3,1,1,5,Platinum
13318.0,2,20,640.7600000000001,1,3,3,7,Gold
13319.0,6,476,10845.55,1,1,1,3,Platinum
13320.0,79,105,1532.1999999999998,3,1,2,6,Gold
13321.0,73,11,567.36,3,4,3,10,Silver
13322.0,18,25,199.48,1,3,4,8,Gold
13323.0,4,21,787.8499999999999,1,3,2,6,Gold
13324.0,37,75,7121.95,2,2,1,5,Platinum
13325.0,82,12,675.3,3,4,2,9,Silver
13327.0,39,108,3627.77,2,1,1,4,Platinum
13328.0,317,17,1308.48,4,4,2,10,Silver
13329.0,32,17,789.0,2,4,2,8,Gold
13330.0,93,53,1140.93,3,2,2,7,Gold
13332.0,15,21,350.9,1,3,3,7,Gold
13334.0,83,265,3502.32,3,1,1,5,Platinum
13336.0,78,51,795.1200000000001,3,2,2,7,Gold
13338.0,158,19,487.02000000000004,4,3,3,10,Silver
13339.0,201,54,860.12,4,2,2,8,Gold
13340.0,46,134,10736.48,2,1,1,4,Platinum
13341.0,261,42,775.8499999999999,4,2,2,8,Gold
13343.0,178,19,353.43,4,3,3,10,Silver
13344.0,68,116,2511.6900000000005,3,1,1,5,Platinum
13345.0,288,20,389.5,4,3,3,10,Silver
13347.0,71,8,341.36,3,4,3,10,Silver
13348.0,65,14,233.76,3,4,4,11,Bronze
13349.0,11,16,247.32,1,4,4,9,Silver
13350.0,17,40,979.12,1,3,2,6,Gold
13351.0,67,16,373.94,3,4,3,10,Silver
13352.0,61,24,397.97999999999996,3,3,3,9,Silver
13354.0,72,51,743.5300000000001,3,2,2,7,Gold
13355.0,123,32,674.7,3,3,2,8,Gold
13356.0,81,42,768.2400000000001,3,2,2,7,Gold
13357.0,258,89,609.4000000000001,4,2,3,9,Silver
13358.0,269,29,439.03000000000003,4,3,3,10,Silver
13359.0,64,23,439.55999999999995,3,3,3,9,Silver
13362.0,10,166,3090.7400000000002,1,1,1,3,Platinum
13363.0,18,60,992.5,1,2,2,5,Platinum
13364.0,72,10,134.96,3,4,4,11,Bronze
13365.0,34,128,2225.37,2,1,1,4,Platinum
13366.0,51,1,56.160000000000004,2,4,4,10,Silver
13368.0,257,29,623.4,4,3,3,10,Silver
13369.0,366,14,308.28,4,4,3,11,Bronze
13370.0,372,39,754.8700000000001,4,3,2,9,Silver
13372.0,90,23,378.63999999999993,3,3,3,9,Silver
13373.0,61,158,3312.2500000000005,3,1,1,5,Platinum
13375.0,89,37,778.65,3,3,2,8,Gold
13376.0,100,53,1019.76,3,2,2,7,Gold
13379.0,27,97,572.56,2,2,3,7,Gold
13381.0,32,172,3639.31,2,1,1,4,Platinum
13382.0,281,15,222.99,4,4,4,12,Bronze
13384.0,31,152,4151.93,2,1,1,4,Platinum
13385.0,330,35,534.5699999999999,4,3,3,10,Silver
13388.0,132,35,677.1,3,3,2,8,Gold
13389.0,12,51,797.9599999999999,1,2,2,5,Platinum
13390.0,75,13,544.08,3,4,3,10,Silver
13391.0,204,1,59.8,4,4,4,12,Bronze
13394.0,2,155,2520.0200000000004,1,1,1,3,Platinum
13395.0,186,21,307.71999999999997,4,3,3,10,Silver
13396.0,30,43,1360.99,2,2,2,6,Gold
13397.0,73,38,1544.1299999999999,3,3,2,8,Gold
13398.0,193,26,457.34000000000003,4,3,3,10,Silver
13402.0,128,39,621.2300000000002,3,3,3,9,Silver
13403.0,18,3,75.0,1,4,4,9,Silver
13404.0,2,11,252.49,1,4,4,9,Silver
13405.0,75,27,572.4509999999999,3,3,3,9,Silver
13408.0,2,478,28117.04,1,1,1,3,Platinum
13410.0,25,28,1003.0600000000002,2,3,2,7,Gold
13411.0,108,18,213.55,3,3,4,10,Silver
13414.0,134,24,1390.5,3,3,2,8,Gold
13416.0,44,19,712.5,2,3,2,7,Gold
13417.0,5,28,640.83,1,3,3,7,Gold
13418.0,12,304,6127.43,1,1,1,3,Platinum
13419.0,64,16,221.06,3,4,4,11,Bronze
13420.0,150,8,159.85,4,4,4,12,Bronze
13421.0,41,102,1833.7099999999998,2,1,1,4,Platinum
13422.0,65,127,2626.3,3,1,1,5,Platinum
13425.0,109,78,1624.2100000000003,3,2,2,7,Gold
13426.0,1,157,3641.3199999999997,1,1,1,3,Platinum
13427.0,20,29,582.6,2,3,3,8,Gold
13428.0,11,71,201.78,1,2,4,7,Gold
13429.0,11,67,1006.7999999999998,1,2,2,5,Platinum
13430.0,19,49,679.4499999999999,2,2,2,6,Gold
13431.0,68,46,1269.1,3,2,2,7,Gold
13434.0,75,10,534.24,3,4,3,10,Silver
13435.0,6,101,3809.89,1,1,1,3,Platinum
13436.0,2,12,196.88999999999996,1,4,4,9,Silver
13437.0,15,167,3408.0600000000004,1,1,1,3,Platinum
13439.0,256,54,283.71,4,2,4,10,Silver
13441.0,92,13,296.64000000000004,3,4,4,11,Bronze
13447.0,24,59,1129.1400000000003,2,2,2,6,Gold
13448.0,17,194,3534.6900000000005,1,1,1,3,Platinum
13449.0,24,19,291.88000000000005,2,3,4,9,Silver
13450.0,27,71,2043.72,2,2,1,5,Platinum
13451.0,27,433,2898.2599999999998,2,1,1,4,Platinum
13452.0,260,2,590.0,4,4,3,11,Bronze
13453.0,166,17,356.97999999999996,4,4,3,11,Bronze
13455.0,25,46,1058.3400000000001,2,2,2,6,Gold
13456.0,18,63,1766.72,1,2,1,4,Platinum
13458.0,8,382,9646.57,1,1,1,3,Platinum
13460.0,30,17,183.44,2,4,4,10,Silver
13461.0,39,27,1445.0000000000002,2,3,2,7,Gold
13462.0,253,9,151.5,4,4,4,12,Bronze
13464.0,59,41,674.6800000000001,3,3,2,8,Gold
13466.0,185,17,307.90000000000003,4,4,3,11,Bronze
13467.0,11,98,1071.91,1,2,2,5,Platinum
13468.0,2,302,5704.969999999999,1,1,1,3,Platinum
13470.0,100,10,165.0,3,4,4,11,Bronze
13471.0,2,254,2501.84,1,1,1,3,Platinum
13473.0,61,21,422.64000000000004,3,3,3,9,Silver
13474.0,237,62,226.83999999999995,4,2,4,10,Silver
13475.0,192,86,1431.7800000000002,4,2,2,8,Gold
13476.0,179,58,1238.47,4,2,2,8,Gold
13477.0,38,79,1454.5800000000002,2,2,2,6,Gold
13479.0,201,15,300.95,4,4,4,12,Bronze
13481.0,46,109,1804.5600000000002,2,1,1,4,Platinum
13482.0,233,11,184.64,4,4,4,12,Bronze
13483.0,66,10,140.34,3,4,4,11,Bronze
13484.0,242,8,313.8,4,4,3,11,Bronze
13485.0,234,23,454.24,4,3,3,10,Silver
13486.0,79,69,1122.4099999999999,3,2,2,7,Gold
13487.0,58,34,575.4000000000001,3,3,3,9,Silver
13488.0,18,422,8968.31,1,1,1,3,Platinum
13489.0,106,14,449.52,3,4,3,10,Silver
13491.0,52,86,1215.8199999999997,3,2,2,7,Gold
13492.0,137,50,1269.84,3,2,2,7,Gold
13493.0,276,8,618.63,4,4,3,11,Bronze
13494.0,312,18,316.26000000000005,4,3,3,10,Silver
13495.0,8,48,2044.87,1,2,1,4,Platinum
13496.0,11,35,653.3299999999999,1,3,3,7,Gold
13497.0,283,19,348.04999999999995,4,3,3,10,Silver
13499.0,18,42,1159.11,1,2,2,5,Platinum
13500.0,24,65,1166.77,2,2,2,6,Gold
13501.0,289,52,1340.32,4,2,2,8,Gold
13502.0,17,18,291.99999999999994,1,3,4,8,Gold
13503.0,72,17,216.85000000000002,3,4,4,11,Bronze
13504.0,65,22,295.93000000000006,3,3,4,10,Silver
13505.0,73,215,4393.63,3,1,1,5,Platinum
13506.0,317,26,458.52,4,3,3,10,Silver
13507.0,4,162,2479.16,1,1,1,3,Platinum
13508.0,244,12,110.97000000000003,4,4,4,12,Bronze
13509.0,9,44,979.72,1,2,2,5,Platinum
13510.0,2,115,1791.56,1,1,1,3,Platinum
13512.0,261,15,251.20999999999998,4,4,4,12,Bronze
13513.0,127,10,205.09999999999997,3,4,4,11,Bronze
13514.0,74,4,152.20000000000002,3,4,4,11,Bronze
13515.0,73,59,891.12,3,2,2,7,Gold
13516.0,22,44,1389.4100000000003,2,2,2,6,Gold
13517.0,60,141,2128.42,3,1,1,5,Platinum
13518.0,86,36,627.1600000000001,3,3,3,9,Silver
13519.0,79,8,122.75,3,4,4,11,Bronze
13520.0,59,93,3624.3499999999995,3,2,1,6,Gold
13521.0,2,418,1071.73,1,1,2,4,Platinum
13522.0,31,5,125.80000000000001,2,4,4,10,Silver
13523.0,34,172,3964.88,2,1,1,4,Platinum
13524.0,41,27,680.1800000000001,2,3,2,7,Gold
13525.0,15,6,628.78,1,4,3,8,Gold
13527.0,34,217,2242.36,2,1,1,4,Platinum
13529.0,79,15,307.76,3,4,3,10,Silver
13531.0,206,22,483.80000000000007,4,3,3,10,Silver
13532.0,34,66,210.30999999999995,2,2,4,8,Gold
13533.0,183,75,269.09000000000003,4,2,4,10,Silver
13534.0,3,296,5870.08,1,1,1,3,Platinum
13536.0,2,178,3444.39,1,1,1,3,Platinum
13538.0,44,25,1280.8500000000001,2,3,2,7,Gold
13539.0,86,37,631.34,3,3,3,9,Silver
13544.0,40,78,276.06,2,2,4,8,Gold
13546.0,13,97,621.09,1,2,3,6,Gold
13548.0,97,123,678.16,3,1,2,6,Gold
13549.0,26,51,918.1999999999999,2,2,2,6,Gold
13551.0,320,4,91.80000000000001,4,4,4,12,Bronze
13552.0,67,109,3740.0699999999997,3,1,1,5,Platinum
13555.0,74,135,4098.88,3,1,1,5,Platinum
13557.0,29,34,584.06,2,3,3,8,Gold
13558.0,6,169,594.52,1,1,3,5,Platinum
13560.0,8,32,171.42,1,3,4,8,Gold
13561.0,216,14,141.86,4,4,4,12,Bronze
13562.0,82,82,1799.33,3,2,1,6,Gold
13563.0,85,49,777.53,3,2,2,7,Gold
13564.0,145,81,1724.67,4,2,1,7,Gold
13565.0,20,38,240.22,2,3,4,9,Silver
13566.0,41,169,856.8400000000001,2,1,2,5,Platinum
13568.0,174,43,187.04999999999998,4,2,4,10,Silver
13569.0,18,79,338.61999999999995,1,2,3,6,Gold
13570.0,244,27,239.49000000000004,4,3,4,11,Bronze
13571.0,13,340,2088.94,1,1,1,3,Platinum
13572.0,206,33,1384.2499999999998,4,3,2,9,Silver
13573.0,51,25,290.25,2,3,4,9,Silver
13575.0,24,46,732.07,2,2,2,6,Gold
13576.0,11,126,6717.34,1,1,1,3,Platinum
13577.0,26,83,1687.6000000000001,2,2,1,5,Platinum
13579.0,15,23,467.0400000000001,1,3,3,7,Gold
13581.0,310,10,118.0,4,4,4,12,Bronze
13583.0,156,53,781.03,4,2,2,8,Gold
13584.0,307,24,142.4,4,3,4,11,Bronze
13587.0,64,8,712.4,3,4,2,9,Silver
13588.0,16,174,2478.95,1,1,1,3,Platinum
13589.0,15,21,379.65000000000003,1,3,3,7,Gold
13590.0,12,87,1981.9199999999994,1,2,1,4,Platinum
13591.0,65,58,1117.1299999999997,3,2,2,7,Gold
13592.0,36,16,247.95999999999998,2,4,4,10,Silver
13593.0,109,127,2011.8800000000006,3,1,1,5,Platinum
13594.0,53,26,396.97,3,3,3,9,Silver
13596.0,6,146,664.11,1,1,3,5,Platinum
13598.0,48,35,160.04000000000005,2,3,4,9,Silver
13599.0,2,246,5149.92,1,1,1,3,Platinum
13600.0,313,19,219.51999999999998,4,3,4,11,Bronze
13601.0,46,99,693.32,2,1,2,5,Platinum
13602.0,65,23,428.89,3,3,3,9,Silver
13603.0,27,27,164.34,2,3,4,9,Silver
13606.0,30,40,276.75,2,3,4,9,Silver
13607.0,41,97,675.5100000000001,2,2,2,6,Gold
13610.0,13,215,1082.33,1,1,2,4,Platinum
13611.0,90,72,1154.4,3,2,2,7,Gold
13614.0,25,195,1585.46,2,1,2,5,Platinum
13615.0,319,23,417.6900000000001,4,3,3,10,Silver
13617.0,41,44,544.1800000000001,2,2,3,7,Gold
13618.0,174,13,177.34,4,4,4,12,Bronze
13621.0,117,19,213.85,3,3,4,10,Silver
13623.0,31,78,727.7399999999999,2,2,2,6,Gold
13626.0,253,19,257.22999999999996,4,3,4,11,Bronze
13627.0,60,92,1638.47,3,2,2,7,Gold
13629.0,24,59,7792.360000000001,2,2,1,5,Platinum
13630.0,6,71,2031.7800000000002,1,2,1,4,Platinum
13631.0,100,11,3070.42,3,4,1,8,Gold
13632.0,25,145,2118.9300000000003,2,1,1,4,Platinum
13634.0,34,186,1547.3599999999997,2,1,2,5,Platinum
13635.0,68,62,1071.03,3,2,2,7,Gold
13636.0,37,63,949.12,2,2,2,6,Gold
13637.0,53,99,804.3,3,1,2,6,Gold
13638.0,16,8,122.64,1,4,4,9,Silver
13639.0,75,40,1033.3400000000001,3,3,2,8,Gold
13642.0,216,57,312.28000000000003,4,2,3,9,Silver
13643.0,32,28,519.44,2,3,3,8,Gold
13644.0,17,146,2624.26,1,1,1,3,Platinum
13645.0,121,5,252.1,3,4,4,11,Bronze
13647.0,10,78,1648.1200000000003,1,2,2,5,Platinum
13649.0,257,23,346.6,4,3,3,10,Silver
13650.0,17,96,1836.3400000000001,1,2,1,4,Platinum
13651.0,36,6,94.2,2,4,4,10,Silver
13652.0,46,63,1095.08,2,2,2,6,Gold
13654.0,44,166,2707.33,2,1,1,4,Platinum
13655.0,115,56,932.97,3,2,2,7,Gold
13656.0,165,49,379.65000000000003,4,2,3,9,Silver
13657.0,11,16,382.14,1,4,3,8,Gold
13658.0,10,108,2639.1700000000005,1,1,1,3,Platinum
13659.0,206,103,1563.0,4,1,2,7,Gold
13662.0,86,52,881.26,3,2,2,7,Gold
13663.0,180,13,189.46999999999997,4,4,4,12,Bronze
13666.0,61,12,84.65,3,4,4,11,Bronze
13667.0,150,83,299.04999999999995,4,2,4,10,Silver
13668.0,3,463,6309.83,1,1,1,3,Platinum
13669.0,51,9,218.55,2,4,4,10,Silver
13670.0,76,25,349.7,3,3,3,9,Silver
13672.0,302,6,186.39,4,4,4,12,Bronze
13673.0,19,60,387.44000000000005,2,2,3,7,Gold
13675.0,152,25,486.82000000000005,4,3,3,10,Silver
13678.0,152,16,232.6,4,4,4,12,Bronze
13680.0,2,194,3719.12,1,1,1,3,Platinum
13681.0,18,57,827.83,1,2,2,5,Platinum
13682.0,188,3,59.5,4,4,4,12,Bronze
13684.0,286,29,65.13000000000001,4,3,4,11,Bronze
13685.0,3,39,3119.44,1,3,1,5,Platinum
13686.0,183,8,72.0,4,4,4,12,Bronze
13689.0,64,6,910.0,3,4,2,9,Silver
13690.0,60,9,172.25,3,4,4,11,Bronze
13692.0,25,53,1488.32,2,2,2,6,Gold
13694.0,4,568,65039.619999999995,1,1,1,3,Platinum
13695.0,32,90,2504.13,2,2,1,5,Platinum
13697.0,39,12,151.3,2,4,4,10,Silver
13699.0,156,14,308.58,4,4,3,11,Bronze
13700.0,27,194,2248.63,2,1,1,4,Platinum
13703.0,319,1,99.5,4,4,4,12,Bronze
13704.0,6,134,2308.0600000000004,1,1,1,3,Platinum
13705.0,8,28,711.86,1,3,2,6,Gold
13706.0,303,20,330.79,4,3,3,10,Silver
13707.0,268,48,806.41,4,2,2,8,Gold
13708.0,272,49,285.3299999999999,4,2,4,10,Silver
13709.0,4,335,6307.650000000001,1,1,1,3,Platinum
13710.0,32,8,180.48,2,4,4,10,Silver
13711.0,219,13,252.06000000000003,4,4,4,12,Bronze
13712.0,247,10,228.83999999999997,4,4,4,12,Bronze
13715.0,282,104,1077.3899999999999,4,1,2,7,Gold
